wage,lwage,sex,white,black,hisp,shs,hsg,scl,clg,mw,so,we,union,vet,cent,ncent,fam1,fam2,fam3,child,fborn,cit,school,pens,fsize10,fsize100,health,age,exp1,exp2,exp3,exp4,occ,occ2,ind,ind2
5.76923076923077,1.75253875607477,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,27,7,0.49,0.343,0.2401,4720,16,4990,9
33.6538461538462,3.51612734833613,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,31,7,0.49,0.343,0.2401,710,2,7290,14
9.61538461538461,2.26336437984076,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,44,22,4.84,10.648,23.4256,340,1,8660,20
45.6730769230769,3.82150899788731,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,38,12,1.44,1.728,2.0736,1220,3,9370,22
9.13461538461539,2.21207108545321,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24,11.5,1.3225,1.520875,1.74900625,6260,19,770,4
21.1538461538462,3.05182174020503,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32,10.5,1.1025,1.157625,1.21550625,6260,19,770,4
19.2307692307692,2.95651156040071,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,21,12.5,1.5625,1.953125,2.44140625,6260,19,770,4
28.8461538461538,3.36197666850887,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,32,10.5,1.1025,1.157625,1.21550625,1010,3,7380,14
20.6730769230769,3.02883222198034,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,31,11,1.21,1.331,1.4641,3930,12,7680,16
15.3846153846154,2.7333680090865,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,28,8,0.64,0.512,0.4096,430,1,5070,9
16.8269230769231,2.82298016777619,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,27,5.5,0.3025,0.166375,0.09150625,5860,17,1990,5
14.4230769230769,2.66882948794893,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,27,5.5,0.3025,0.166375,0.09150625,5860,17,7080,13
14.9038461538462,2.70161931077192,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,26,2,0.04,0.008,0.0016,120,1,9170,21
19.2310897435897,2.95652822692849,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,22,0.5,0.0025,0.000125,6.25e-06,5160,17,6870,12
7.39644970414201,2.00100011537327,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,19,0,0,0,0,5160,17,6870,12
25,3.2188758248682,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,42,20.5,4.2025,8.615125,17.66100625,430,1,6690,11
36.0576923076923,3.58512021982308,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,55,31,9.61,29.791,92.3521,1360,4,7290,14
11.0576923076923,2.40312632221592,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,22,0.5,0.0025,0.000125,6.25e-06,3640,11,7980,18
19.2307692307692,2.95651156040071,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,27,7,0.49,0.343,0.2401,7200,20,7080,13
7.69230769230769,2.04022082852655,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,23,3,0.09,0.027,0.0081,4720,16,8680,20
14.4230769230769,2.66882948794893,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,31,9,0.81,0.729,0.6561,3255,10,7970,18
23.7854251012146,3.16907300238438,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,42,20,4,8,16,5120,17,9470,22
16.8278846153846,2.82303730900074,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,31,11,1.21,1.331,1.4641,6260,19,770,4
24.0384615384615,3.17965511171492,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,28,6.5,0.4225,0.274625,0.17850625,310,1,8680,20
28.8461538461538,3.36197666850887,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,40,16,2.56,4.096,6.5536,1020,3,7380,14
28.8461538461538,3.36197666850887,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,54,30,9,27,81,5700,17,7370,14
17.5,2.86220088092947,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,34,14,1.96,2.744,3.8416,220,1,770,4
21.3675213675214,3.06187207605854,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,37,15.5,2.4025,3.723875,5.77200625,430,1,9590,22
20.1923076923077,3.00530172457014,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,42,22,4.84,10.648,23.4256,9600,22,6170,10
21.25,3.05635689537043,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,29,3,0.09,0.027,0.0081,1020,3,7860,17
15.3846153846154,2.7333680090865,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,30,6,0.36,0.216,0.1296,3850,12,9470,22
17.2064777327935,2.84528592529049,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,52,32,10.24,32.768,104.8576,4020,13,7870,17
15.3846153846154,2.7333680090865,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,21,0,0,0,0,3600,11,8270,18
14.4230769230769,2.66882948794893,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,22,2,0.04,0.008,0.0016,3800,12,9470,22
11,2.39789527279837,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,21,1,0.01,0.001,1e-04,3600,11,8190,18
16.8269230769231,2.82298016777619,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,30,6,0.36,0.216,0.1296,2340,8,770,4
20.1923076923077,3.00530172457014,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,53,33,10.89,35.937,118.5921,1e+05,19,770,4
9.61538461538461,2.26336437984076,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,32,12,1.44,1.728,2.0736,7150,20,8770,21
24.3589743589744,3.19290033846494,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,37,11,1.21,1.331,1.4641,1300,4,7290,14
23.5042735042735,3.15718225586286,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,31,5,0.25,0.125,0.0625,2630,9,7370,14
37.6923076923077,3.62945603364314,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,31,7,0.49,0.343,0.2401,1530,4,9570,22
24.1258741258741,3.1832848797655,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,33,9,0.81,0.729,0.6561,430,1,7290,14
27.7777777777778,3.32423634052603,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,26,2,0.04,0.008,0.0016,50,1,7870,17
16.8269230769231,2.82298016777619,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,25,5,0.25,0.125,0.0625,9130,22,6170,10
23.0769230769231,3.13883311719466,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,39,19,3.61,6.859,13.0321,230,1,7860,17
14.9038461538462,2.70161931077192,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,26,2,0.04,0.008,0.0016,5000,17,7970,18
31.25,3.44201937618241,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,36,16,2.56,4.096,6.5536,5540,17,6370,10
23.3173076923077,3.14919590423021,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,39,17,2.89,4.913,8.3521,430,1,7770,16
8.65384615384615,2.15800386418294,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25,5,0.25,0.125,0.0625,4600,15,8470,18
36.1057692307692,3.58645266505686,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,25,3.5,0.1225,0.042875,0.01500625,7200,20,8770,21
11.5384615384615,2.44568593663472,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,22,2,0.04,0.008,0.0016,1e+05,4,7290,14
30.7692307692308,3.42651518964645,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,57,37,13.69,50.653,187.4161,4850,16,4090,7
6.73076923076923,1.90668943590203,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,41,24,5.76,13.824,33.1776,9640,22,3980,6
9.61538461538461,2.26336437984076,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,40,18.5,3.4225,6.331625,11.71350625,3600,11,8270,18
9.61538461538461,2.26336437984076,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,21,1,0.01,0.001,1e-04,6230,19,770,4
5.76923076923077,1.75253875607477,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,19,0,0,0,0,4610,15,8270,18
7.45192307692308,2.00847213021197,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,38,18,3.24,5.832,10.4976,7330,20,570,3
9.35550935550935,2.23596540565265,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,49,29,8.41,24.389,70.7281,4720,16,5070,9
10.5,2.35137525716348,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,41,19.5,3.8025,7.414875,14.45900625,4610,15,8170,18
15.1821862348178,2.72012278233648,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,30,8,0.64,0.512,0.4096,740,2,7870,17
31.25,3.44201937618241,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,51,27,7.29,19.683,53.1441,1410,4,7290,14
8.65384615384615,2.15800386418294,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,48,26.5,7.0225,18.609625,49.31550625,3600,11,8170,18
26.4423076923077,3.27496529151924,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,63,41.5,17.2225,71.473375,296.61450625,6320,19,770,4
19.7802197802198,2.98468243736741,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,50,30,9,27,81,9130,22,6170,10
31.25,3.44201937618241,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,47,23,5.29,12.167,27.9841,800,2,8190,18
11.0769230769231,2.40486394211446,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,24,4,0.16,0.064,0.0256,9620,22,6170,10
8.17307692307692,2.10084545034299,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,24,4,0.16,0.064,0.0256,3600,11,9480,22
16.025641025641,2.77419000360676,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,52,32,10.24,32.768,104.8576,6320,19,4090,7
16.8269230769231,2.82298016777619,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,31,7,0.49,0.343,0.2401,2310,8,7860,17
13.4615384615385,2.59983661646198,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,30,4,0.16,0.064,0.0256,1e+05,4,7290,14
4.80769230769231,1.57021719928082,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,2.5,0.0625,0.015625,0.00390625,5620,17,5380,9
8.99038461538461,2.19615563014731,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,22,2,0.04,0.008,0.0016,7855,21,1180,5
23.5576923076923,3.1594524043974,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,58,38,14.44,54.872,208.5136,5940,17,9470,22
16.8269230769231,2.82298016777619,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,50,26,6.76,17.576,45.6976,2330,8,7860,17
10.0961538461538,2.3121545440102,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,28,6.5,0.4225,0.274625,0.17850625,1e+05,11,5070,9
6.15384615384615,1.81707727721234,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,23,6,0.36,0.216,0.1296,1e+05,9,8560,19
18.0769230769231,2.89463615668262,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,26,4,0.16,0.064,0.0256,7210,20,6170,10
9.58333333333333,2.26002547857525,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,38,18,3.24,5.832,10.4976,4720,16,5090,9
20.5769230769231,3.02417020887452,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,48,24,5.76,13.824,33.1776,7330,20,3580,6
6.00961538461539,1.79336075059503,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,26,4.5,0.2025,0.091125,0.04100625,4720,16,8680,20
28.8461538461538,3.36197666850887,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,55,35,12.25,42.875,150.0625,9600,22,4090,7
13.1578947368421,2.57702193869581,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,31,11,1.21,1.331,1.4641,8810,21,3895,6
12.0192307692308,2.48650793115497,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,54,34,11.56,39.304,133.6336,4700,16,5390,9
21.5384615384615,3.06984024570771,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,22,0.5,0.0025,0.000125,6.25e-06,6800,19,490,2
6.66666666666667,1.89711998488588,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22,0,0,0,0,3600,11,8090,18
45.6730769230769,3.82150899788731,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19,0,0,0,0,6940,19,490,2
18.75,2.93119375241642,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,27,5,0.25,0.125,0.0625,3255,10,8190,18
35.5769230769231,3.57169719949094,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,52,30,9,27,81,740,2,7290,14
48.0769230769231,3.87280229227486,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,27,3,0.09,0.027,0.0081,4810,16,6990,12
12.1527777777778,2.49755776734156,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,31,7,0.49,0.343,0.2401,4700,16,4970,9
5.76923076923077,1.75253875607477,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,21,0,0,0,0,4110,13,8680,20
10.5769230769231,2.35867455964509,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,27,3,0.09,0.027,0.0081,4760,16,4795,9
33,3.49650756146648,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,26,2,0.04,0.008,0.0016,3420,10,7480,14
12.4740124740125,2.52364747810443,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,57,37,13.69,50.653,187.4161,4220,14,7870,17
15.3846153846154,2.7333680090865,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,36,16,2.56,4.096,6.5536,5000,17,9590,22
45.6730769230769,3.82150899788731,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,24,4,0.16,0.064,0.0256,6840,19,380,2
9.61538461538461,2.26336437984076,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,30,10,1,1,1,6230,19,770,4
16.6666666666667,2.81341071676004,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,44,18,3.24,5.832,10.4976,2010,6,8270,18
14.9038461538462,2.70161931077192,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,28,8,0.64,0.512,0.4096,5520,17,9470,22
11.4644970414201,2.43925504630443,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,32,12,1.44,1.728,2.0736,6355,19,770,4
6.4957264957265,1.87114449848262,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23,1.5,0.0225,0.003375,0.00050625,4110,13,8680,20
8.54700854700855,2.14558134418438,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,4.5,0.2025,0.091125,0.04100625,4150,13,8680,20
17.4714743589744,2.86056951434428,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,41,17,2.89,4.913,8.3521,4760,16,4670,9
13.2326923076923,2.58269045762701,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,38,18,3.24,5.832,10.4976,4700,16,5275,9
18.9903846153846,2.94393277819385,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,32,12,1.44,1.728,2.0736,630,2,5380,9
12.0192307692308,2.48650793115497,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,27,7,0.49,0.343,0.2401,5610,17,4265,7
7.39644970414201,2.00100011537327,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,20,0,0,0,0,9640,22,4170,7
19.2307692307692,2.95651156040071,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,25,1,0.01,0.001,1e-04,5700,17,7890,17
9.82905982905983,2.28534328655954,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,36,16,2.56,4.096,6.5536,5240,17,7870,17
12.0192307692308,2.48650793115497,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,50,30,9,27,81,9620,22,8190,18
32.6923076923077,3.48713981146288,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,51,23,5.29,12.167,27.9841,1650,5,2190,5
15.8653846153846,2.76413966775325,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,25,1,0.01,0.001,1e-04,630,2,7870,17
48.0769230769231,3.87280229227486,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,51,23,5.29,12.167,27.9841,2200,8,7870,17
6.25,1.83258146374831,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,20,0,0,0,0,3600,11,8170,18
20.9134615384615,3.04039304438141,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,32,8,0.64,0.512,0.4096,1965,5,7460,14
17.3076923076923,2.85115104474288,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,27,7,0.49,0.343,0.2401,3850,12,9470,22
11.5326923076923,2.44518581159304,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,22,0.5,0.0025,0.000125,6.25e-06,9420,22,6290,10
10.5769230769231,2.35867455964509,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,34,12.5,1.5625,1.953125,2.44140625,5840,17,6990,12
14.4230769230769,2.66882948794893,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,34,12.5,1.5625,1.953125,2.44140625,5120,17,8590,19
20.1923076923077,3.00530172457014,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,35,11,1.21,1.331,1.4641,1e+05,10,8190,18
12.0192307692308,2.48650793115497,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,32,10.5,1.1025,1.157625,1.21550625,8220,21,2370,5
6.41025641025641,1.8578992717326,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,27,5.5,0.3025,0.166375,0.09150625,4610,15,8370,18
7.21153846153846,1.97568230738898,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,43,23,5.29,12.167,27.9841,310,1,8680,20
8.65384615384615,2.15800386418294,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,42,20.5,4.2025,8.615125,17.66100625,5700,17,9170,21
14.4230769230769,2.66882948794893,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,22,0,0,0,0,2300,8,7860,17
38.4615384615385,3.64965874096066,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,41,17,2.89,4.913,8.3521,800,2,1e+05,21
20.3125,3.01123646008996,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,61,35,12.25,42.875,150.0625,2050,6,9160,21
23.5576923076923,3.1594524043974,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,50,28.5,8.1225,23.149125,65.97500625,9620,22,9160,21
17.3076923076923,2.85115104474288,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,24,4,0.16,0.064,0.0256,4120,13,8590,19
28.8461538461538,3.36197666850887,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,38,16.5,2.7225,4.492125,7.41200625,4760,16,5380,9
38.4615384615385,3.64965874096066,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,30,8.5,0.7225,0.614125,0.52200625,8220,21,2670,6
19.2307692307692,2.95651156040071,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,20,0,0,0,0,9520,22,490,2
15.6985871271586,2.75357071640402,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,24,4,0.16,0.064,0.0256,7220,20,4270,7
14.4230769230769,2.66882948794893,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,24,4,0.16,0.064,0.0256,5840,17,6990,12
14.4230769230769,2.66882948794893,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,24,0,0,0,0,3930,12,9470,22
11.0576923076923,2.40312632221592,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,36,14,1.96,2.744,3.8416,8140,21,2870,6
16.3461538461538,2.79399263090294,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,54,34,11.56,39.304,133.6336,4250,14,7770,16
8.01282051282051,2.08104282304681,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,21,1,0.01,0.001,1e-04,6320,19,770,4
7.21153846153846,1.97568230738898,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,5,0.25,0.125,0.0625,4040,13,8680,20
8.17307692307692,2.10084545034299,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,8,0.64,0.512,0.4096,4020,13,8680,20
15.3846153846154,2.7333680090865,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,58,34,11.56,39.304,133.6336,1e+05,17,6870,12
11.4347165991903,2.43665404353757,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,62,38,14.44,54.872,208.5136,9620,22,1180,5
14.4230769230769,2.66882948794893,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,47,27,7.29,19.683,53.1441,2540,8,7860,17
8.65384615384615,2.15800386418294,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,33,13,1.69,2.197,2.8561,5100,17,7590,16
17.1153846153846,2.83997774414476,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,32,12,1.44,1.728,2.0736,6440,19,770,4
6.25,1.83258146374831,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,33,13,1.69,2.197,2.8561,205,1,180,1
